7.960072000e+02	3.022724376e+02	1.649921177e+02	5.000000000e+01	5.000000000e+01
7.950408590e+02	3.021026256e+02	1.693724262e+02	5.000000000e+01	5.000000000e+01
8.004633361e+02	3.080497038e+02	1.568731215e+02	5.000000000e+01	5.000000000e+01
7.951918909e+02	2.905659096e+02	1.651001497e+02	5.000000000e+01	5.000000000e+01
7.958625740e+02	2.960213001e+02	1.584271453e+02	5.000000000e+01	5.000000000e+01
8.031036697e+02	2.936387364e+02	1.687393454e+02	5.000000000e+01	5.000000000e+01
7.962173478e+02	2.944400174e+02	1.531763780e+02	5.000000000e+01	5.000000000e+01
8.049875591e+02	2.928127149e+02	1.536358583e+02	5.000000000e+01	5.000000000e+01
7.950384775e+02	3.077218338e+02	1.514251720e+02	5.000000000e+01	5.000000000e+01
8.044663223e+02	2.901454877e+02	1.621675855e+02	5.000000000e+01	5.000000000e+01
7.995421609e+02	3.091032966e+02	1.638833799e+02	5.000000000e+01	5.000000000e+01
8.031536163e+02	2.900236637e+02	1.540833713e+02	5.000000000e+01	5.000000000e+01
7.950009890e+02	3.099052368e+02	1.699678567e+02	5.000000000e+01	5.000000000e+01
7.973761321e+02	3.098525219e+02	1.514617388e+02	5.000000000e+01	5.000000000e+01
7.992574051e+02	3.090811260e+02	1.556500205e+02	5.000000000e+01	5.000000000e+01
8.049985743e+02	2.913767522e+02	1.690384760e+02	5.000000000e+01	5.000000000e+01
7.950506874e+02	2.918374015e+02	1.510562345e+02	5.000000000e+01	5.000000000e+01
7.987191974e+02	2.978914216e+02	1.501114036e+02	5.000000000e+01	5.000000000e+01
8.004008338e+02	2.900129364e+02	1.627681929e+02	5.000000000e+01	5.000000000e+01
8.046306104e+02	2.907261934e+02	1.502270223e+02	5.000000000e+01	5.000000000e+01
8.013023691e+02	2.923224782e+02	1.507556263e+02	5.000000000e+01	5.000000000e+01
7.978287529e+02	3.091063279e+02	1.623510032e+02	5.000000000e+01	5.000000000e+01
7.973236397e+02	2.993602743e+02	1.502662054e+02	5.000000000e+01	5.000000000e+01
7.993450286e+02	2.946982576e+02	1.508338861e+02	5.000000000e+01	5.000000000e+01
7.969871715e+02	3.058283548e+02	1.508898924e+02	5.000000000e+01	5.000000000e+01
7.983546712e+02	2.922818252e+02	1.698044117e+02	5.000000000e+01	5.000000000e+01
7.996552495e+02	2.904924968e+02	1.592996331e+02	5.000000000e+01	5.000000000e+01
8.001425018e+02	2.938790824e+02	1.659136605e+02	5.000000000e+01	5.000000000e+01
7.970409761e+02	2.994949532e+02	1.501278883e+02	5.000000000e+01	5.000000000e+01
8.048288616e+02	3.055118037e+02	1.541584881e+02	5.000000000e+01	5.000000000e+01
8.014335876e+02	2.972808309e+02	1.591043830e+02	5.000000000e+01	5.000000000e+01
8.031426846e+02	2.984145135e+02	1.678235759e+02	5.000000000e+01	5.000000000e+01
8.019040865e+02	3.099881689e+02	1.665281421e+02	5.000000000e+01	5.000000000e+01
7.964520507e+02	2.909772323e+02	1.500293581e+02	5.000000000e+01	5.000000000e+01
8.018397824e+02	3.099640235e+02	1.530007761e+02	5.000000000e+01	5.000000000e+01
7.950393104e+02	3.024166026e+02	1.504383758e+02	5.000000000e+01	5.000000000e+01
8.009784422e+02	3.027308232e+02	1.567422714e+02	5.000000000e+01	5.000000000e+01
8.022853428e+02	3.099602615e+02	1.660123404e+02	5.000000000e+01	5.000000000e+01
8.042080000e+02	2.933492892e+02	1.646961687e+02	5.000000000e+01	5.000000000e+01
7.961451126e+02	2.985547511e+02	1.526344067e+02	5.000000000e+01	5.000000000e+01
8.049079750e+02	3.083609071e+02	1.500086651e+02	5.000000000e+01	5.000000000e+01
8.006741932e+02	3.071729140e+02	1.504623562e+02	5.000000000e+01	5.000000000e+01
8.045036757e+02	2.989924129e+02	1.694498016e+02	5.000000000e+01	5.000000000e+01
8.003138482e+02	2.900236252e+02	1.542499707e+02	5.000000000e+01	5.000000000e+01
7.960921585e+02	3.015031453e+02	1.549497094e+02	5.000000000e+01	5.000000000e+01
8.043338033e+02	3.077017145e+02	1.555417685e+02	5.000000000e+01	5.000000000e+01
7.954599948e+02	2.921924640e+02	1.504096375e+02	5.000000000e+01	5.000000000e+01
7.997008286e+02	3.017109018e+02	1.687630380e+02	5.000000000e+01	5.000000000e+01
7.986838967e+02	2.919790727e+02	1.509058143e+02	5.000000000e+01	5.000000000e+01
7.964829123e+02	2.989765967e+02	1.614592834e+02	5.000000000e+01	5.000000000e+01
7.970841541e+02	3.087789660e+02	1.560973057e+02	5.000000000e+01	5.000000000e+01
8.038452837e+02	2.904180706e+02	1.645940782e+02	5.000000000e+01	5.000000000e+01
8.031350404e+02	2.908356138e+02	1.666423280e+02	5.000000000e+01	5.000000000e+01
7.953459648e+02	2.986937690e+02	1.551826106e+02	5.000000000e+01	5.000000000e+01
8.006635775e+02	3.049497282e+02	1.545931130e+02	5.000000000e+01	5.000000000e+01
7.977086510e+02	2.966438009e+02	1.502532133e+02	5.000000000e+01	5.000000000e+01
7.988979280e+02	3.073192018e+02	1.500194607e+02	5.000000000e+01	5.000000000e+01
7.954260994e+02	2.902283117e+02	1.506348787e+02	5.000000000e+01	5.000000000e+01
7.950714777e+02	2.914066953e+02	1.544284262e+02	5.000000000e+01	5.000000000e+01
7.950484907e+02	2.974994960e+02	1.540752932e+02	5.000000000e+01	5.000000000e+01
7.950758083e+02	3.098680991e+02	1.513188073e+02	5.000000000e+01	5.000000000e+01
7.956210037e+02	2.902424254e+02	1.517604134e+02	5.000000000e+01	5.000000000e+01
8.035848951e+02	2.937365245e+02	1.647744175e+02	5.000000000e+01	5.000000000e+01
8.015117831e+02	3.038867274e+02	1.667698352e+02	5.000000000e+01	5.000000000e+01
8.019497352e+02	2.932107213e+02	1.692508436e+02	5.000000000e+01	5.000000000e+01
8.016874436e+02	3.067163128e+02	1.699096639e+02	5.000000000e+01	5.000000000e+01
8.005924521e+02	3.090569500e+02	1.635378184e+02	5.000000000e+01	5.000000000e+01
7.978971607e+02	2.907518411e+02	1.500273736e+02	5.000000000e+01	5.000000000e+01
8.049835676e+02	3.039556606e+02	1.699614328e+02	5.000000000e+01	5.000000000e+01
7.950626407e+02	3.068608699e+02	1.658432816e+02	5.000000000e+01	5.000000000e+01
8.041925798e+02	2.900175887e+02	1.690447708e+02	5.000000000e+01	5.000000000e+01
8.002416578e+02	3.057728791e+02	1.502548640e+02	5.000000000e+01	5.000000000e+01
8.016211954e+02	2.958365901e+02	1.604943480e+02	5.000000000e+01	5.000000000e+01
8.018471044e+02	3.036455268e+02	1.578315294e+02	5.000000000e+01	5.000000000e+01
8.021781330e+02	3.063160104e+02	1.687383658e+02	5.000000000e+01	5.000000000e+01
7.958368993e+02	2.908397215e+02	1.686860111e+02	5.000000000e+01	5.000000000e+01
8.017252006e+02	3.012294351e+02	1.510051922e+02	5.000000000e+01	5.000000000e+01
7.992760512e+02	3.094550150e+02	1.681851319e+02	5.000000000e+01	5.000000000e+01
7.991658123e+02	3.091700444e+02	1.502388629e+02	5.000000000e+01	5.000000000e+01
7.955109173e+02	2.903966600e+02	1.500343057e+02	5.000000000e+01	5.000000000e+01
7.975714220e+02	2.900872061e+02	1.591925383e+02	5.000000000e+01	5.000000000e+01
8.031491943e+02	3.060083813e+02	1.546750716e+02	5.000000000e+01	5.000000000e+01
7.987748217e+02	2.995420416e+02	1.621050450e+02	5.000000000e+01	5.000000000e+01
8.044555348e+02	3.072125631e+02	1.502025540e+02	5.000000000e+01	5.000000000e+01
7.974173271e+02	2.923717728e+02	1.515709579e+02	5.000000000e+01	5.000000000e+01
8.025101286e+02	2.913690965e+02	1.699446547e+02	5.000000000e+01	5.000000000e+01
8.042956322e+02	3.060554852e+02	1.533102306e+02	5.000000000e+01	5.000000000e+01
7.999156925e+02	3.039039924e+02	1.520941234e+02	5.000000000e+01	5.000000000e+01
8.046198545e+02	3.088455091e+02	1.685871473e+02	5.000000000e+01	5.000000000e+01
7.990747929e+02	2.989581945e+02	1.533398209e+02	5.000000000e+01	5.000000000e+01
7.992261484e+02	2.933037396e+02	1.654698090e+02	5.000000000e+01	5.000000000e+01
7.950518857e+02	3.099263496e+02	1.587183048e+02	5.000000000e+01	5.000000000e+01
8.040226349e+02	2.906336310e+02	1.528394042e+02	5.000000000e+01	5.000000000e+01
8.000418691e+02	2.914808500e+02	1.676662037e+02	5.000000000e+01	5.000000000e+01
7.994035588e+02	2.908898204e+02	1.681353478e+02	5.000000000e+01	5.000000000e+01
8.024627729e+02	3.031634815e+02	1.587224998e+02	5.000000000e+01	5.000000000e+01
7.950110735e+02	2.997051859e+02	1.695579312e+02	5.000000000e+01	5.000000000e+01
8.035506532e+02	3.009161530e+02	1.630725624e+02	5.000000000e+01	5.000000000e+01
7.960049048e+02	3.056903798e+02	1.585548073e+02	5.000000000e+01	5.000000000e+01
7.976322377e+02	2.903748114e+02	1.670321085e+02	5.000000000e+01	5.000000000e+01
7.967309942e+02	3.003994549e+02	1.677487863e+02	5.000000000e+01	5.000000000e+01
7.968856151e+02	3.088605781e+02	1.634318753e+02	5.000000000e+01	5.000000000e+01
7.960844255e+02	3.096680978e+02	1.500080202e+02	5.000000000e+01	5.000000000e+01
8.010668417e+02	3.035680951e+02	1.538130832e+02	5.000000000e+01	5.000000000e+01
8.049891129e+02	2.900012006e+02	1.501178083e+02	5.000000000e+01	5.000000000e+01
8.013894656e+02	2.906575223e+02	1.682195820e+02	5.000000000e+01	5.000000000e+01
7.970973155e+02	2.902432278e+02	1.506090168e+02	5.000000000e+01	5.000000000e+01
8.036558765e+02	2.905212937e+02	1.653861074e+02	5.000000000e+01	5.000000000e+01
7.997588024e+02	3.052864971e+02	1.540368425e+02	5.000000000e+01	5.000000000e+01
7.971607591e+02	2.936454037e+02	1.668893903e+02	5.000000000e+01	5.000000000e+01
7.971941972e+02	2.900043116e+02	1.569003638e+02	5.000000000e+01	5.000000000e+01
7.950983471e+02	2.913435175e+02	1.537243622e+02	5.000000000e+01	5.000000000e+01
8.013784270e+02	2.922098262e+02	1.510559826e+02	5.000000000e+01	5.000000000e+01
8.033822756e+02	3.002386213e+02	1.698068689e+02	5.000000000e+01	5.000000000e+01
8.003714301e+02	2.900318976e+02	1.630159490e+02	5.000000000e+01	5.000000000e+01
8.023676659e+02	2.904869146e+02	1.508179922e+02	5.000000000e+01	5.000000000e+01
7.950037586e+02	2.903630183e+02	1.500254713e+02	5.000000000e+01	5.000000000e+01
7.995745129e+02	3.021027952e+02	1.516051637e+02	5.000000000e+01	5.000000000e+01
7.950235131e+02	2.932721171e+02	1.567118500e+02	5.000000000e+01	5.000000000e+01
8.038081129e+02	2.900068042e+02	1.699914667e+02	5.000000000e+01	5.000000000e+01
8.049090740e+02	2.909310088e+02	1.516667081e+02	5.000000000e+01	5.000000000e+01
8.046548817e+02	2.985002963e+02	1.610773786e+02	5.000000000e+01	5.000000000e+01
7.994754675e+02	3.093080207e+02	1.594954152e+02	5.000000000e+01	5.000000000e+01
8.049689199e+02	3.077566271e+02	1.535712887e+02	5.000000000e+01	5.000000000e+01
7.986590878e+02	2.974458638e+02	1.678317754e+02	5.000000000e+01	5.000000000e+01
7.970080071e+02	3.079503221e+02	1.699749294e+02	5.000000000e+01	5.000000000e+01
7.951756594e+02	3.090110081e+02	1.626191620e+02	5.000000000e+01	5.000000000e+01
8.049764435e+02	2.992665567e+02	1.511606969e+02	5.000000000e+01	5.000000000e+01
8.017395909e+02	3.021807325e+02	1.584341446e+02	5.000000000e+01	5.000000000e+01
8.044116784e+02	2.918464209e+02	1.569481991e+02	5.000000000e+01	5.000000000e+01
7.963357192e+02	3.073843906e+02	1.616324361e+02	5.000000000e+01	5.000000000e+01
8.045424637e+02	3.087535031e+02	1.569722512e+02	5.000000000e+01	5.000000000e+01
7.954054646e+02	3.099942697e+02	1.677604624e+02	5.000000000e+01	5.000000000e+01
8.002427633e+02	3.099946874e+02	1.503011396e+02	5.000000000e+01	5.000000000e+01
8.032503842e+02	2.961584300e+02	1.683357373e+02	5.000000000e+01	5.000000000e+01
8.023237285e+02	2.908011036e+02	1.607821322e+02	5.000000000e+01	5.000000000e+01
8.047448559e+02	2.900843528e+02	1.539202075e+02	5.000000000e+01	5.000000000e+01
8.015205732e+02	3.073838127e+02	1.532473367e+02	5.000000000e+01	5.000000000e+01
8.038367013e+02	2.918114721e+02	1.550100667e+02	5.000000000e+01	5.000000000e+01
7.958582283e+02	2.989834762e+02	1.684908914e+02	5.000000000e+01	5.000000000e+01
8.024142047e+02	2.901074824e+02	1.535206730e+02	5.000000000e+01	5.000000000e+01
8.032720818e+02	2.905440003e+02	1.682594933e+02	5.000000000e+01	5.000000000e+01
8.049882009e+02	2.926110140e+02	1.695657202e+02	5.000000000e+01	5.000000000e+01
7.974691740e+02	3.062015681e+02	1.596520516e+02	5.000000000e+01	5.000000000e+01
8.021346171e+02	2.968051101e+02	1.562952136e+02	5.000000000e+01	5.000000000e+01
8.019686556e+02	2.904140482e+02	1.691208650e+02	5.000000000e+01	5.000000000e+01
8.029488103e+02	2.916600554e+02	1.529277991e+02	5.000000000e+01	5.000000000e+01
8.049640508e+02	3.066761860e+02	1.684613661e+02	5.000000000e+01	5.000000000e+01
8.046986385e+02	3.033356913e+02	1.600118516e+02	5.000000000e+01	5.000000000e+01
8.048940515e+02	3.063385037e+02	1.685428399e+02	5.000000000e+01	5.000000000e+01
8.031919197e+02	3.096072654e+02	1.565457935e+02	5.000000000e+01	5.000000000e+01
8.018987630e+02	2.911782576e+02	1.578083822e+02	5.000000000e+01	5.000000000e+01
8.049123333e+02	2.962621080e+02	1.547295464e+02	5.000000000e+01	5.000000000e+01
7.955958099e+02	3.099620302e+02	1.630278292e+02	5.000000000e+01	5.000000000e+01
7.991960515e+02	3.096238652e+02	1.601595834e+02	5.000000000e+01	5.000000000e+01
8.032795400e+02	3.072707720e+02	1.648073065e+02	5.000000000e+01	5.000000000e+01
7.963275192e+02	3.052015664e+02	1.541940762e+02	5.000000000e+01	5.000000000e+01
7.979057180e+02	3.036725900e+02	1.699100339e+02	5.000000000e+01	5.000000000e+01
8.046170416e+02	2.955957234e+02	1.517850900e+02	5.000000000e+01	5.000000000e+01
7.964911053e+02	2.947027790e+02	1.639515040e+02	5.000000000e+01	5.000000000e+01
8.022345106e+02	3.059369453e+02	1.693890867e+02	5.000000000e+01	5.000000000e+01
8.017532717e+02	2.926373398e+02	1.539522716e+02	5.000000000e+01	5.000000000e+01
7.950027927e+02	3.069751527e+02	1.678191343e+02	5.000000000e+01	5.000000000e+01
7.976326079e+02	3.077729887e+02	1.699990387e+02	5.000000000e+01	5.000000000e+01
7.958247600e+02	3.095097119e+02	1.543745171e+02	5.000000000e+01	5.000000000e+01
7.950034081e+02	3.008631193e+02	1.699280055e+02	5.000000000e+01	5.000000000e+01
8.031692213e+02	3.048955589e+02	1.681779408e+02	5.000000000e+01	5.000000000e+01
8.033220996e+02	3.009512652e+02	1.661358005e+02	5.000000000e+01	5.000000000e+01
7.951796451e+02	3.099942441e+02	1.684213244e+02	5.000000000e+01	5.000000000e+01
7.955697365e+02	2.900047961e+02	1.698211764e+02	5.000000000e+01	5.000000000e+01
8.002252433e+02	2.954928705e+02	1.599345891e+02	5.000000000e+01	5.000000000e+01
8.048111622e+02	3.061193322e+02	1.549661770e+02	5.000000000e+01	5.000000000e+01
8.012686491e+02	3.047544842e+02	1.660246689e+02	5.000000000e+01	5.000000000e+01
7.950015797e+02	3.062954195e+02	1.518568463e+02	5.000000000e+01	5.000000000e+01
7.993080345e+02	3.086137313e+02	1.598894502e+02	5.000000000e+01	5.000000000e+01
7.960308774e+02	3.074496508e+02	1.538843188e+02	5.000000000e+01	5.000000000e+01
8.039659750e+02	3.093735352e+02	1.678231172e+02	5.000000000e+01	5.000000000e+01
7.956454695e+02	2.941923757e+02	1.500731132e+02	5.000000000e+01	5.000000000e+01
8.042387374e+02	2.910583710e+02	1.619919391e+02	5.000000000e+01	5.000000000e+01
7.985627870e+02	3.067828192e+02	1.690012487e+02	5.000000000e+01	5.000000000e+01
8.011834675e+02	3.014295625e+02	1.502565190e+02	5.000000000e+01	5.000000000e+01
8.002723206e+02	3.096540617e+02	1.520116131e+02	5.000000000e+01	5.000000000e+01
7.983665160e+02	3.093046610e+02	1.699929395e+02	5.000000000e+01	5.000000000e+01
7.950438873e+02	2.979885071e+02	1.688078583e+02	5.000000000e+01	5.000000000e+01
8.022337581e+02	3.048737212e+02	1.565506405e+02	5.000000000e+01	5.000000000e+01
8.049854638e+02	2.925385188e+02	1.658520288e+02	5.000000000e+01	5.000000000e+01
7.955793698e+02	3.087728078e+02	1.638466822e+02	5.000000000e+01	5.000000000e+01
7.994287583e+02	3.081001858e+02	1.543136127e+02	5.000000000e+01	5.000000000e+01
7.995516479e+02	2.915672762e+02	1.502707775e+02	5.000000000e+01	5.000000000e+01
8.042665991e+02	3.054024934e+02	1.533103188e+02	5.000000000e+01	5.000000000e+01
8.034384276e+02	2.975822408e+02	1.535029793e+02	5.000000000e+01	5.000000000e+01
8.049952026e+02	3.023631255e+02	1.577736664e+02	5.000000000e+01	5.000000000e+01
8.043128410e+02	3.016372357e+02	1.526834855e+02	5.000000000e+01	5.000000000e+01
7.950377166e+02	2.902007887e+02	1.536492402e+02	5.000000000e+01	5.000000000e+01
8.036845338e+02	2.901524455e+02	1.510185616e+02	5.000000000e+01	5.000000000e+01
7.976764709e+02	3.064831339e+02	1.643702691e+02	5.000000000e+01	5.000000000e+01
7.950120387e+02	2.948120875e+02	1.507788991e+02	5.000000000e+01	5.000000000e+01
8.031679622e+02	3.020992202e+02	1.695319858e+02	5.000000000e+01	5.000000000e+01
7.954904200e+02	3.013604994e+02	1.535902676e+02	5.000000000e+01	5.000000000e+01
8.049709888e+02	2.926169084e+02	1.588560796e+02	5.000000000e+01	5.000000000e+01
7.961996097e+02	3.018966763e+02	1.571029316e+02	5.000000000e+01	5.000000000e+01
7.951118614e+02	3.099506719e+02	1.615726761e+02	5.000000000e+01	5.000000000e+01
8.049407874e+02	3.004551873e+02	1.534528307e+02	5.000000000e+01	5.000000000e+01
7.950529455e+02	3.097750866e+02	1.631157406e+02	5.000000000e+01	5.000000000e+01
7.964077540e+02	3.000058778e+02	1.698445141e+02	5.000000000e+01	5.000000000e+01
7.969334128e+02	2.914830524e+02	1.699418002e+02	5.000000000e+01	5.000000000e+01
7.950326218e+02	2.926215861e+02	1.522334271e+02	5.000000000e+01	5.000000000e+01
8.004932591e+02	3.099881204e+02	1.647359311e+02	5.000000000e+01	5.000000000e+01
7.987081949e+02	3.056763676e+02	1.692095717e+02	5.000000000e+01	5.000000000e+01
8.047740818e+02	3.027364683e+02	1.612846968e+02	5.000000000e+01	5.000000000e+01
7.986112914e+02	2.909114033e+02	1.641419960e+02	5.000000000e+01	5.000000000e+01
7.950240415e+02	2.912581713e+02	1.534679336e+02	5.000000000e+01	5.000000000e+01
8.033472088e+02	2.945082942e+02	1.529042134e+02	5.000000000e+01	5.000000000e+01
7.957648510e+02	2.922811812e+02	1.699942500e+02	5.000000000e+01	5.000000000e+01
7.972077452e+02	3.031222421e+02	1.500792469e+02	5.000000000e+01	5.000000000e+01
8.036436710e+02	2.963843690e+02	1.609625127e+02	5.000000000e+01	5.000000000e+01
8.028131539e+02	2.973950037e+02	1.537428959e+02	5.000000000e+01	5.000000000e+01
8.044804590e+02	2.948017637e+02	1.689367220e+02	5.000000000e+01	5.000000000e+01
8.043469400e+02	3.006253378e+02	1.579981932e+02	5.000000000e+01	5.000000000e+01
7.961264513e+02	2.914393809e+02	1.642903111e+02	5.000000000e+01	5.000000000e+01
8.048518388e+02	3.099196877e+02	1.674476060e+02	5.000000000e+01	5.000000000e+01
8.032849118e+02	2.902257334e+02	1.500101062e+02	5.000000000e+01	5.000000000e+01
8.027991589e+02	2.993600842e+02	1.674443198e+02	5.000000000e+01	5.000000000e+01
7.995123627e+02	3.087474081e+02	1.584306588e+02	5.000000000e+01	5.000000000e+01
8.049957705e+02	3.076700552e+02	1.682364401e+02	5.000000000e+01	5.000000000e+01
7.975660486e+02	2.916333884e+02	1.690211867e+02	5.000000000e+01	5.000000000e+01
7.954855870e+02	3.089101401e+02	1.522690854e+02	5.000000000e+01	5.000000000e+01
7.999249572e+02	2.932431588e+02	1.500828693e+02	5.000000000e+01	5.000000000e+01
7.964281438e+02	2.971054618e+02	1.641143715e+02	5.000000000e+01	5.000000000e+01
8.046082761e+02	2.916102689e+02	1.635046308e+02	5.000000000e+01	5.000000000e+01
7.958777828e+02	2.900029299e+02	1.595100675e+02	5.000000000e+01	5.000000000e+01
8.033657779e+02	3.009449043e+02	1.546248090e+02	5.000000000e+01	5.000000000e+01
7.995786962e+02	3.013228608e+02	1.652323110e+02	5.000000000e+01	5.000000000e+01
7.950084310e+02	2.901652318e+02	1.609585131e+02	5.000000000e+01	5.000000000e+01
7.950373249e+02	2.970943028e+02	1.676722933e+02	5.000000000e+01	5.000000000e+01
7.961643300e+02	2.931945839e+02	1.517851656e+02	5.000000000e+01	5.000000000e+01
8.031342946e+02	3.028059803e+02	1.604252181e+02	5.000000000e+01	5.000000000e+01
7.953916540e+02	3.099920095e+02	1.677717902e+02	5.000000000e+01	5.000000000e+01
8.040477267e+02	3.084896729e+02	1.695392055e+02	5.000000000e+01	5.000000000e+01
7.995452518e+02	3.006760960e+02	1.549765573e+02	5.000000000e+01	5.000000000e+01
7.966947202e+02	2.934832295e+02	1.528826250e+02	5.000000000e+01	5.000000000e+01
8.024889507e+02	3.017799854e+02	1.562461889e+02	5.000000000e+01	5.000000000e+01
8.023584029e+02	2.988587483e+02	1.505508362e+02	5.000000000e+01	5.000000000e+01
8.032923150e+02	3.042198265e+02	1.502669736e+02	5.000000000e+01	5.000000000e+01
8.038334918e+02	2.916389577e+02	1.524307492e+02	5.000000000e+01	5.000000000e+01
8.049570175e+02	2.908879774e+02	1.644595691e+02	5.000000000e+01	5.000000000e+01
7.959198586e+02	3.037554656e+02	1.653276229e+02	5.000000000e+01	5.000000000e+01
7.986010956e+02	3.090672143e+02	1.504756667e+02	5.000000000e+01	5.000000000e+01
7.994163606e+02	3.098053165e+02	1.675340940e+02	5.000000000e+01	5.000000000e+01
8.025787927e+02	2.940343286e+02	1.513162014e+02	5.000000000e+01	5.000000000e+01
7.951586408e+02	2.919711818e+02	1.687106561e+02	5.000000000e+01	5.000000000e+01
7.952299277e+02	3.069128393e+02	1.699754508e+02	5.000000000e+01	5.000000000e+01
7.984050453e+02	3.043979089e+02	1.689387449e+02	5.000000000e+01	5.000000000e+01
7.992470574e+02	2.942533806e+02	1.699404554e+02	5.000000000e+01	5.000000000e+01
7.955668678e+02	3.067612128e+02	1.669133112e+02	5.000000000e+01	5.000000000e+01
8.024043814e+02	2.976520252e+02	1.662139984e+02	5.000000000e+01	5.000000000e+01
8.049537584e+02	3.007129571e+02	1.688874641e+02	5.000000000e+01	5.000000000e+01
7.952212099e+02	2.929414822e+02	1.693765725e+02	5.000000000e+01	5.000000000e+01
8.049789908e+02	3.097387508e+02	1.624821364e+02	5.000000000e+01	5.000000000e+01
8.045990639e+02	2.905592565e+02	1.694390808e+02	5.000000000e+01	5.000000000e+01
8.049059477e+02	2.902073579e+02	1.643641761e+02	5.000000000e+01	5.000000000e+01
7.954234397e+02	2.902226046e+02	1.649327416e+02	5.000000000e+01	5.000000000e+01
7.961881407e+02	3.099592190e+02	1.500107131e+02	5.000000000e+01	5.000000000e+01
7.954571436e+02	3.053976618e+02	1.689687225e+02	5.000000000e+01	5.000000000e+01
8.049716920e+02	3.085189672e+02	1.558684203e+02	5.000000000e+01	5.000000000e+01
8.012735665e+02	3.051780589e+02	1.501026219e+02	5.000000000e+01	5.000000000e+01
8.047757114e+02	3.073935867e+02	1.674077675e+02	5.000000000e+01	5.000000000e+01
8.015755678e+02	2.921306730e+02	1.675288126e+02	5.000000000e+01	5.000000000e+01
8.035226765e+02	3.098789592e+02	1.600438419e+02	5.000000000e+01	5.000000000e+01
7.950233645e+02	3.040455217e+02	1.617570028e+02	5.000000000e+01	5.000000000e+01
8.011054316e+02	2.928716451e+02	1.649309143e+02	5.000000000e+01	5.000000000e+01
8.029588752e+02	3.018440005e+02	1.500245507e+02	5.000000000e+01	5.000000000e+01
7.990994815e+02	2.923943600e+02	1.522525994e+02	5.000000000e+01	5.000000000e+01
8.001871444e+02	3.023893270e+02	1.619267610e+02	5.000000000e+01	5.000000000e+01
8.039110018e+02	3.099075886e+02	1.670799812e+02	5.000000000e+01	5.000000000e+01
7.992677234e+02	2.977434187e+02	1.514168375e+02	5.000000000e+01	5.000000000e+01
7.983633106e+02	3.077596139e+02	1.535238668e+02	5.000000000e+01	5.000000000e+01
7.967815894e+02	2.908129175e+02	1.665437441e+02	5.000000000e+01	5.000000000e+01
8.019288270e+02	3.014332962e+02	1.615940723e+02	5.000000000e+01	5.000000000e+01
8.006803699e+02	2.919885582e+02	1.638744638e+02	5.000000000e+01	5.000000000e+01
8.018007200e+02	2.917573655e+02	1.663462849e+02	5.000000000e+01	5.000000000e+01
8.002653910e+02	3.070073729e+02	1.697078912e+02	5.000000000e+01	5.000000000e+01
8.029142897e+02	2.904441073e+02	1.627406230e+02	5.000000000e+01	5.000000000e+01
7.993782575e+02	2.979692100e+02	1.524163912e+02	5.000000000e+01	5.000000000e+01
